search URL:,https://patents.google.com/?assignee=Univ+Bristol&after=filing:20100101&language=ENGLISH
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
GB-201003755-D0,Biodegradable orthopaedic implants ,Univ Bristol,,2010-03-06,2010-03-06,2010-04-21,,https://patents.google.com/patent/GB201003755D0/en,
GB-201002501-D0,Multi-port six transistor SRAM ,Univ Bristol,,2010-02-15,2010-02-15,2010-03-31,,https://patents.google.com/patent/GB201002501D0/en,
WO-2023280689-A1,Process for integrating tritium into diamond ,University Of Bristol,"Ian Bickerton, Tom Scott, Neil Fox",2021-07-05,2022-06-30,2023-01-12,,https://patents.google.com/patent/WO2023280689A1/en,
WO-2022130350-A1,Radar detection and tracking ,The University Of Bristol,"Naim DAHNOUN, Han Cui",2020-12-18,2021-12-18,2022-06-23,,https://patents.google.com/patent/WO2022130350A1/en,
GB-201001965-D0,Microlids for photonic crystals ,Univ Bristol,,2010-02-08,2010-02-08,2010-03-24,,https://patents.google.com/patent/GB201001965D0/en,
GB-201001584-D0,Method and apparatus for detecting raman spectra ,Univ Bristol,,2010-02-01,2010-02-01,2010-03-17,,https://patents.google.com/patent/GB201001584D0/en,
GB-201111951-D0,Filter ,Univ Bristol,,2011-07-12,2011-07-12,2011-08-24,,https://patents.google.com/patent/GB201111951D0/en,
GB-201218758-D0,Compounds ,Univ Bristol,,2012-10-18,2012-10-18,2012-12-05,,https://patents.google.com/patent/GB201218758D0/en,
GB-201309228-D0,Context-based video coding ,Univ Bristol,,2013-05-22,2013-05-22,2013-07-03,,https://patents.google.com/patent/GB201309228D0/en,
GB-201315578-D0,Protein delivery to membranes ,Univ Bristol,,2013-09-02,2013-09-02,2013-10-16,,https://patents.google.com/patent/GB201315578D0/en,
GB-201620055-D0,Peptide production in prokaryotes ,Univ Bristol,,2016-11-25,2016-11-25,2017-01-11,,https://patents.google.com/patent/GB201620055D0/en,
GB-201704125-D0,Macrocyclic Compounds ,Univ Bristol,,2017-03-15,2017-03-15,2017-04-26,,https://patents.google.com/patent/GB201704125D0/en,
GB-201704121-D0,Macrocyclic compounds ,Univ Bristol,,2017-03-15,2017-03-15,2017-04-26,,https://patents.google.com/patent/GB201704121D0/en,
GB-201709642-D0,Compounds ,Univ Bristol,,2017-06-16,2017-06-16,2017-08-02,,https://patents.google.com/patent/GB201709642D0/en,
GB-201714485-D0,Protein delivery to membranes ,Univ Bristol,,2017-09-08,2017-09-08,2017-10-25,,https://patents.google.com/patent/GB201714485D0/en,
GB-202009590-D0,Apparatus and method for controlling a characteristic of an optical mode ,Univ Bristol,,2020-06-23,2020-06-23,2020-08-05,,https://patents.google.com/patent/GB202009590D0/en,
GB-201102061-D0,Microlids for photonic crystals ,Univ Bristol,,2011-02-07,2011-02-07,2011-03-23,,https://patents.google.com/patent/GB201102061D0/en,
GB-201715210-D0,Macrocyclic compounds ,Univ Bristol,,2017-09-20,2017-09-20,2017-11-01,,https://patents.google.com/patent/GB201715210D0/en,
WO-2018083483-A1,Therapy ,"The University Of Bristol, Imperial Innovations Limited, Cancer Research Technology Limited","Linda O'FLAHERTY, Jeremy Myles TAVARÉ, Michael Julian Seckl, Olivier Emmanuel Rafi Pardo",2016-11-02,2017-11-02,2018-05-11,,https://patents.google.com/patent/WO2018083483A1/en,
GB-201205823-D0,Filter ,Univ Bristol,,2012-03-30,2012-03-30,2012-05-16,,https://patents.google.com/patent/GB201205823D0/en,
GB-201520755-D0,Nanoparticle formulations and their uses ,Univ Bristol,,2015-11-24,2015-11-24,2016-01-06,,https://patents.google.com/patent/GB201520755D0/en,
WO-2012010849-A3,Methods of diagnosis and vaccines ,University Of Bristol,"Emily Ngaire Barker, Iain Robertson Peters, Christopher Richard Helps, Séverine TASKER",2010-07-23,2011-07-22,2012-05-03,,https://patents.google.com/patent/WO2012010849A3/en,
WO-2022254170-A1,Molecule projection and encoding for machine learning ,The University Of Bristol,Ella Matthews,2021-06-02,2021-06-02,2022-12-08,,https://patents.google.com/patent/WO2022254170A1/en,
GB-201102060-D0,Object detection with reduced compulation ,Univ Bristol,,2011-02-07,2011-02-07,2011-03-23,,https://patents.google.com/patent/GB201102060D0/en,
BR-DI7103742-S,CONFIGURATION APPLIED TO TEST APARATO ,Univ Bristol,"Stephen Gundry, Robert Matthews, Robert Bain, Tahmina Ajmal, Craig Withtman, Philip Walsh",2011-03-01,2011-09-01,2014-05-06,,https://patents.google.com/patent/BRDI7103742S/en,
GB-202202329-D0,A method for acoustic control of particles ,Univ Bristol,,2022-02-21,2022-02-21,2022-04-06,,https://patents.google.com/patent/GB202202329D0/en,
GB-201910548-D0,Positional Detection System ,"Sullivan Patrick John, Univ Bristol",,2019-07-23,2019-07-23,2019-09-04,,https://patents.google.com/patent/GB201910548D0/en,
GB-201201582-D0,A dressing ,Univ Hospitals Bristol Nhs Foundation Trust,,2012-01-31,2012-01-31,2012-03-14,,https://patents.google.com/patent/GB201201582D0/en,
GB-201805421-D0,Orthopaedic and dental material ,Univ Of The West Of England Bristol,,2018-04-03,2018-04-03,2018-05-16,,https://patents.google.com/patent/GB201805421D0/en,
GB-201801727-D0,Analyte detection methods and devices ,Univ Of The West Of England Bristol,,2018-02-02,2018-02-02,2018-03-21,,https://patents.google.com/patent/GB201801727D0/en,
GB-202207134-D0,Co-extrusion die for producing an extrudate product with a coating layer ,Univ Of The West Of England Bristol,,2022-05-16,2022-05-16,2022-06-29,,https://patents.google.com/patent/GB202207134D0/en,
GB-202211878-D0,Urinalysis system and urinalysis cartridge ,Univ Of The West Of England Bristol,,2022-08-15,2022-08-15,2022-09-28,,https://patents.google.com/patent/GB202211878D0/en,
GB-202202278-D0,Biosensor for triglycerides ,Univ Of The West Of England Bristol,,2022-02-21,2022-02-21,2022-04-06,,https://patents.google.com/patent/GB202202278D0/en,
GB-201817721-D0,Sensor ,Univ Of The West Of England Bristol,,2018-10-30,2018-10-30,2018-12-19,,https://patents.google.com/patent/GB201817721D0/en,
GB-2592891-B,Low-power contactless physiological sensor ,Univ Of The West Of England Bristol,"Yue Alex, Kiely Janice, Attwood David",2019-12-19,2019-12-19,2022-06-15,2022-06-15,https://patents.google.com/patent/GB2592891B/en,
GB-201806635-D0,Sensors for volatile compounds ,Univ Of The West Of England Bristol,,2018-04-24,2018-04-24,2018-06-06,,https://patents.google.com/patent/GB201806635D0/en,
US-2023073825-A1,Analyte detection system ,"University Of The West Of England, Bristol","Olena DORAN, Adrian CREW, John P HART, Kelly WESTMACOTT",2020-01-28,2021-01-27,2023-03-09,,https://patents.google.com/patent/US20230073825A1/en,https://patentimages.storage.googleapis.com/ac/bc/f9/e1b91de66b0b70/US20230073825A1-20230309-D00004.png
GB-201908311-D0,Sensor ,Univ Of The West Of England Bristol,,2019-06-11,2019-06-11,2019-07-24,,https://patents.google.com/patent/GB201908311D0/en,
WO-2019219662-A1,Composite joint ,"University Of The West Of England, Bristol","Amir BOLOURI, Mohammad FOTOUHI, Harry LEPPIER, Alexander Turner, Ricky Cheuk Ki YIP, Conor Patrick REDMOND, Matthew Jon ELLIOTT",2018-05-16,2019-05-14,2019-11-21,,https://patents.google.com/patent/WO2019219662A1/en,
GB-201820422-D0,Prosthesis mounting system ,Univ Of The West Of England Bristol,,2018-12-14,2018-12-14,2019-01-30,,https://patents.google.com/patent/GB201820422D0/en,
GB-202216143-D0,Stoma bag adapter ,Univ Of The West Of England Bristol,,2022-10-31,2022-10-31,2022-12-14,,https://patents.google.com/patent/GB202216143D0/en,
